"","id","accuracy_order","social_media_post_removed","social_media_post_flagged","age","gender","education","household_income","race","weight","hispanic","party_id","party_id_dem","party_id_rep","headline_order","remove","censorship","accuracy","harm","headline","headline_orientation","headline_pro_dem","headline_pro_rep","accuracy_binary","social_media_most_common_newsformat","political_interest","aligned"
"762","381",0,0,0,64,0,3,5,"White",0.9779,0,"Republican",0,1,1,1,0,1,1,"headline_pro_rep_7","pro_rep",0,1,0,0,3,1
"763","382",1,0,0,59,0,4,6,"White",1.0677,0,"Republican",0,1,0,1,0,2,1,"headline_pro_dem_9","pro_dem",1,0,0,0,1.25,0
"764","382",1,0,0,59,0,4,6,"White",1.0677,0,"Republican",0,1,1,1,0,2,1,"headline_pro_rep_1","pro_rep",0,1,0,0,1.25,1
"765","383",1,1,0,56,1,3,6,"Non-White",0.5135,0,"Democrat",1,0,0,0,1,1,0,"headline_pro_rep_7","pro_rep",0,1,0,0,2.5,0
"766","383",1,1,0,56,1,3,6,"Non-White",0.5135,0,"Democrat",1,0,1,0,1,1,0,"headline_pro_dem_5","pro_dem",1,0,0,0,2.5,1
"767","384",0,0,0,45,0,4,7,"White",1.1209,0,"Republican",0,1,0,0,1,1,0,"headline_pro_dem_2","pro_dem",1,0,0,0,3.75,0
"768","384",0,0,0,45,0,4,7,"White",1.1209,0,"Republican",0,1,1,0,1,1,0,"headline_pro_rep_7","pro_rep",0,1,0,0,3.75,1
"769","385",0,0,0,53,1,2,5,"White",1.9596,0,"Republican",0,1,0,0,1,3,0,"headline_pro_rep_1","pro_rep",0,1,1,0,3,1
"770","385",0,0,0,53,1,2,5,"White",1.9596,0,"Republican",0,1,1,0,1,3,0,"headline_pro_dem_8","pro_dem",1,0,1,0,3,0
"771","386",0,1,1,31,0,3,7,"White",1.793,0,"Republican",0,1,0,0,1,1,0,"headline_pro_rep_9","pro_rep",0,1,0,0,2.5,1
"772","386",0,0,0,31,0,3,7,"White",1.793,0,"Republican",0,1,1,0,1,1,0,"headline_pro_dem_9","pro_dem",1,0,0,0,2.5,0
"773","387",0,0,0,67,1,2,6,"Non-White",0.4936,0,"Democrat",1,0,0,1,0,1,1,"headline_pro_rep_9","pro_rep",0,1,0,0,2.75,0
"774","387",0,0,0,67,1,2,6,"Non-White",0.4936,0,"Democrat",1,0,1,0,1,2,0,"headline_pro_dem_4","pro_dem",1,0,0,0,2.75,1
"775","388",0,0,0,61,0,4,6,"Non-White",0.2438,0,"Democrat",1,0,0,1,1,1,1,"headline_pro_dem_9","pro_dem",1,0,0,0,3.75,1
"776","388",0,0,0,61,0,4,6,"Non-White",0.2438,0,"Democrat",1,0,1,1,1,1,1,"headline_pro_rep_8","pro_rep",0,1,0,0,3.75,0
"777","389",1,0,0,59,1,2,4,"White",1.7938,0,"Democrat",1,0,0,1,0,1,1,"headline_pro_rep_8","pro_rep",0,1,0,0,2.75,0
"778","389",1,0,0,59,1,2,4,"White",1.7938,0,"Democrat",1,0,1,1,0,2,0,"headline_pro_dem_8","pro_dem",1,0,0,0,2.75,1
"779","390",1,0,0,34,0,5,7,"White",1.4251,0,"Republican",0,1,0,0,1,2,0,"headline_pro_rep_7","pro_rep",0,1,0,0,2,1
"780","390",1,1,0,34,0,5,7,"White",1.4251,0,"Republican",0,1,1,0,1,3,0,"headline_pro_dem_3","pro_dem",1,0,1,0,2,0
"781","391",0,0,0,42,0,4,5,"White",1.2806,0,"Republican",0,1,0,0,1,2,0,"headline_pro_rep_2","pro_rep",0,1,0,0,3,1
"782","391",0,0,0,42,0,4,5,"White",1.2806,0,"Republican",0,1,1,0,1,3,0,"headline_pro_dem_6","pro_dem",1,0,1,0,3,0
"783","392",0,0,0,37,0,3,3,"Non-White",0.6647,0,"Democrat",1,0,0,1,0,1,1,"headline_pro_rep_8","pro_rep",0,1,0,1,2.5,0
"784","392",0,0,0,37,0,3,3,"Non-White",0.6647,0,"Democrat",1,0,1,0,1,3,0,"headline_pro_dem_1","pro_dem",1,0,1,1,2.5,1
"785","393",0,0,0,49,0,2,5,"White",1.4793,0,"Republican",0,1,0,0,1,2,0,"headline_pro_rep_7","pro_rep",0,1,0,0,2.25,1
"786","393",0,0,0,49,0,2,5,"White",1.4793,0,"Republican",0,1,1,0,1,1,0,"headline_pro_dem_3","pro_dem",1,0,0,0,2.25,0
"787","394",1,0,0,77,0,4,7,"White",1.0738,0,"Republican",0,1,0,0,1,1,0,"headline_pro_dem_2","pro_dem",1,0,0,0,2.75,0
"788","394",1,0,0,77,0,4,7,"White",1.0738,0,"Republican",0,1,1,0,1,3,0,"headline_pro_rep_3","pro_rep",0,1,1,0,2.75,1
"789","395",0,1,0,79,1,4,6,"Non-White",0.1291,0,"Republican",0,1,0,1,0,1,0,"headline_pro_dem_1","pro_dem",1,0,0,0,3,0
"790","395",0,0,0,79,1,4,6,"Non-White",0.1291,0,"Republican",0,1,1,0,0,3,0,"headline_pro_rep_1","pro_rep",0,1,1,0,3,1
"791","396",1,1,1,29,1,5,3,"Non-White",0.2977,0,"Republican",0,1,0,0,1,4,0,"headline_pro_rep_2","pro_rep",0,1,1,0,2.5,1
"792","396",1,1,1,29,1,5,3,"Non-White",0.2977,0,"Republican",0,1,1,0,1,2,0,"headline_pro_dem_7","pro_dem",1,0,0,0,2.5,0
"793","397",0,0,0,73,1,3,4,"Non-White",0.3722,0,"Democrat",1,0,0,1,1,4,1,"headline_pro_dem_7","pro_dem",1,0,1,0,2.75,1
"794","397",0,0,0,73,1,3,4,"Non-White",0.3722,0,"Democrat",1,0,1,1,0,1,1,"headline_pro_rep_4","pro_rep",0,1,0,0,2.75,0
"795","398",1,0,0,73,1,2,3,"Non-White",0.4465,0,"Democrat",1,0,0,1,1,3,1,"headline_pro_dem_2","pro_dem",1,0,1,0,3.5,1
"796","398",1,0,0,73,1,2,3,"Non-White",0.4465,0,"Democrat",1,0,1,1,0,1,1,"headline_pro_rep_3","pro_rep",0,1,0,0,3.5,0
"797","399",0,0,0,81,1,2,3,"Non-White",0.8634,0,"Republican",0,1,0,1,0,1,1,"headline_pro_rep_2","pro_rep",0,1,0,0,3,1
"798","399",0,0,0,81,1,2,3,"Non-White",0.8634,0,"Republican",0,1,1,1,0,1,1,"headline_pro_dem_2","pro_dem",1,0,0,0,3,0
"799","400",0,0,0,49,0,3,4,"White",1.0794,0,"Republican",0,1,0,0,1,1,0,"headline_pro_dem_1","pro_dem",1,0,0,0,2.75,0
"800","400",0,0,0,49,0,3,4,"White",1.0794,0,"Republican",0,1,1,0,1,2,0,"headline_pro_rep_2","pro_rep",0,1,0,0,2.75,1
"801","401",1,0,0,66,1,3,6,"Non-White",0.4011,0,"Democrat",1,0,0,1,0,1,1,"headline_pro_rep_3","pro_rep",0,1,0,0,1,0
"802","401",1,0,0,66,1,3,6,"Non-White",0.4011,0,"Democrat",1,0,1,0,0,1,1,"headline_pro_dem_3","pro_dem",1,0,0,0,1,1
"803","402",0,0,0,42,0,4,7,"White",1.4318,0,"Republican",0,1,0,0,1,2,0,"headline_pro_dem_7","pro_dem",1,0,0,0,3.25,0
"804","402",0,0,0,42,0,4,7,"White",1.4318,0,"Republican",0,1,1,0,1,2,0,"headline_pro_rep_7","pro_rep",0,1,0,0,3.25,1
"805","403",0,0,0,20,1,3,6,"Non-White",0.5956,0,"Democrat",1,0,0,1,0,1,0,"headline_pro_rep_9","pro_rep",0,1,0,0,3,0
"806","403",0,0,0,20,1,3,6,"Non-White",0.5956,0,"Democrat",1,0,1,0,0,2,0,"headline_pro_dem_9","pro_dem",1,0,0,0,3,1
"807","404",1,1,1,40,1,3,3,"Non-White",0.6992,0,"Republican",0,1,0,1,0,2,0,"headline_pro_dem_1","pro_dem",1,0,0,1,2.75,0
"808","404",1,1,1,40,1,3,3,"Non-White",0.6992,0,"Republican",0,1,1,1,0,1,0,"headline_pro_rep_2","pro_rep",0,1,0,1,2.75,1
"809","405",1,0,0,55,0,3,7,"Non-White",0.5235,0,"Democrat",1,0,0,1,1,2,1,"headline_pro_dem_3","pro_dem",1,0,0,0,2.75,1
"810","405",1,0,0,55,0,3,7,"Non-White",0.5235,0,"Democrat",1,0,1,1,0,1,1,"headline_pro_rep_6","pro_rep",0,1,0,0,2.75,0
"811","406",0,0,0,50,1,2,1,"Non-White",0.6039,0,"Democrat",1,0,0,0,1,4,1,"headline_pro_rep_2","pro_rep",0,1,1,0,4,0
"812","406",0,0,0,50,1,2,1,"Non-White",0.6039,0,"Democrat",1,0,1,1,1,4,1,"headline_pro_dem_5","pro_dem",1,0,1,0,3.5,1
"813","407",1,0,0,81,1,3,4,"Non-White",0.2016,0,"Democrat",1,0,0,1,0,1,1,"headline_pro_rep_8","pro_rep",0,1,0,0,4,0
"814","407",1,1,1,81,1,3,4,"Non-White",0.2016,0,"Democrat",1,0,1,1,0,2,1,"headline_pro_dem_2","pro_dem",1,0,0,0,4,1
"815","408",1,0,0,57,1,5,7,"Non-White",0.3816,0,"Democrat",1,0,0,1,0,2,1,"headline_pro_dem_4","pro_dem",1,0,0,0,3.25,1
"816","408",1,0,0,57,1,5,7,"Non-White",0.3816,0,"Democrat",1,0,1,1,0,2,1,"headline_pro_rep_5","pro_rep",0,1,0,0,3.25,0
"817","409",0,0,0,28,1,4,4,"White",0.7799,1,"Democrat",1,0,0,1,0,1,0,"headline_pro_dem_5","pro_dem",1,0,0,1,2.75,1
"818","409",0,0,0,28,1,4,4,"White",0.7799,1,"Democrat",1,0,1,1,0,1,0,"headline_pro_rep_1","pro_rep",0,1,0,1,2.75,0
"819","410",1,0,0,68,1,3,2,"Non-White",0.3566,0,"Democrat",1,0,0,1,1,1,1,"headline_pro_dem_4","pro_dem",1,0,0,0,2.5,1
"820","410",1,0,0,68,1,3,2,"Non-White",0.3566,0,"Democrat",1,0,1,1,1,1,1,"headline_pro_rep_7","pro_rep",0,1,0,0,2.5,0
"821","411",1,0,0,60,0,3,3,"Non-White",0.3882,0,"Democrat",1,0,0,0,0,3,1,"headline_pro_rep_1","pro_rep",0,1,1,0,2.5,0
"822","411",1,0,0,60,0,3,3,"Non-White",0.3882,0,"Democrat",1,0,1,0,0,4,1,"headline_pro_dem_2","pro_dem",1,0,1,0,2.5,1
"823","412",0,1,1,73,0,2,4,"Non-White",0.2184,0,"Democrat",1,0,0,0,1,2,0,"headline_pro_dem_5","pro_dem",1,0,0,1,3,1
"824","412",0,1,1,73,0,2,4,"Non-White",0.2184,0,"Democrat",1,0,1,0,0,2,0,"headline_pro_rep_1","pro_rep",0,1,0,1,3,0
"825","413",1,0,0,66,1,5,7,"White",1.1248,0,"Democrat",1,0,0,0,1,1,0,"headline_pro_rep_8","pro_rep",0,1,0,0,3.5,0
"826","413",1,0,0,66,1,5,7,"White",1.1248,0,"Democrat",1,0,1,0,1,1,0,"headline_pro_dem_6","pro_dem",1,0,0,0,3.5,1
"827","414",1,0,0,27,0,4,5,"Non-White",0.9586,0,"Democrat",1,0,0,1,0,1,1,"headline_pro_dem_4","pro_dem",1,0,0,1,3.25,1
"828","414",1,0,0,27,0,4,5,"Non-White",0.9586,0,"Democrat",1,0,1,0,1,3,0,"headline_pro_rep_2","pro_rep",0,1,1,1,3.25,0
"829","415",0,0,0,56,1,2,6,"White",1.967,0,"Republican",0,1,0,0,1,3,0,"headline_pro_rep_2","pro_rep",0,1,1,0,3.25,1
"830","415",0,0,0,56,1,2,6,"White",1.967,0,"Republican",0,1,1,1,0,1,0,"headline_pro_dem_7","pro_dem",1,0,0,0,3.25,0
"831","416",0,0,1,62,1,5,7,"Non-White",0.2773,0,"Democrat",1,0,0,0,1,2,0,"headline_pro_rep_7","pro_rep",0,1,0,0,3,0
"832","416",0,0,1,62,1,5,7,"Non-White",0.2773,0,"Democrat",1,0,1,0,0,2,0,"headline_pro_dem_9","pro_dem",1,0,0,0,3,1
"833","417",1,0,0,66,1,3,6,"Non-White",0.7756,0,"Republican",0,1,0,1,1,1,1,"headline_pro_rep_1","pro_rep",0,1,0,0,2.5,1
"834","417",1,0,0,66,1,3,6,"Non-White",0.7756,0,"Republican",0,1,1,1,0,3,1,"headline_pro_dem_4","pro_dem",1,0,1,0,2.5,0
"835","418",1,0,0,67,1,2,6,"White",1.4295,0,"Democrat",1,0,0,1,1,3,1,"headline_pro_dem_7","pro_dem",1,0,1,1,3,1
"836","418",1,0,0,67,1,2,6,"White",1.4295,0,"Democrat",1,0,1,1,1,4,0,"headline_pro_rep_4","pro_rep",0,1,1,1,3,0
"837","419",0,1,1,52,1,2,3,"White",1.6265,0,"Republican",0,1,0,0,1,1,0,"headline_pro_dem_1","pro_dem",1,0,0,0,1.5,0
"838","419",0,1,1,52,1,2,3,"White",1.6265,0,"Republican",0,1,1,0,1,1,0,"headline_pro_rep_6","pro_rep",0,1,0,0,1.5,1
"839","420",0,0,0,75,0,5,7,"White",0.9927,0,"Republican",0,1,0,0,1,3,0,"headline_pro_rep_6","pro_rep",0,1,1,0,2,1
"840","420",0,0,0,75,0,5,7,"White",0.9927,0,"Republican",0,1,1,0,1,3,0,"headline_pro_dem_9","pro_dem",1,0,1,0,2,0
"841","421",0,0,0,64,1,2,3,"White",1.2929,0,"Democrat",1,0,0,1,0,1,1,"headline_pro_rep_8","pro_rep",0,1,0,0,3.5,0
"842","421",0,0,0,64,1,2,3,"White",1.2929,0,"Democrat",1,0,1,0,0,3,0,"headline_pro_dem_2","pro_dem",1,0,1,0,3.5,1
"843","422",1,1,0,67,1,2,6,"White",1.307,0,"Republican",0,1,0,0,1,1,0,"headline_pro_dem_7","pro_dem",1,0,0,0,2.75,0
"844","422",1,1,0,67,1,2,6,"White",1.307,0,"Republican",0,1,1,0,1,3,0,"headline_pro_rep_6","pro_rep",0,1,1,0,2.75,1
"845","423",0,0,0,56,0,2,4,"White",0.8537,1,"Republican",0,1,0,0,0,4,0,"headline_pro_rep_8","pro_rep",0,1,1,0,4,1
"846","423",0,0,0,56,0,2,4,"White",0.8537,1,"Republican",0,1,1,0,0,1,0,"headline_pro_dem_1","pro_dem",1,0,0,0,4,0
"847","424",1,0,0,52,0,5,7,"Non-White",0.3435,0,"Democrat",1,0,0,1,0,1,0,"headline_pro_rep_8","pro_rep",0,1,0,0,2.75,0
"848","424",1,0,0,52,0,5,7,"Non-White",0.3435,0,"Democrat",1,0,1,1,0,1,0,"headline_pro_dem_3","pro_dem",1,0,0,0,2.75,1
"849","425",0,0,0,37,0,4,5,"White",1.2806,0,"Republican",0,1,0,0,1,1,0,"headline_pro_rep_6","pro_rep",0,1,0,0,3,1
"850","425",0,0,0,37,0,4,5,"White",1.2806,0,"Republican",0,1,1,0,1,1,0,"headline_pro_dem_5","pro_dem",1,0,0,0,3,0
"851","426",0,0,0,77,0,5,7,"Non-White",0.3029,0,"Democrat",1,0,0,0,1,1,0,"headline_pro_rep_3","pro_rep",0,1,0,0,3,0
"852","426",0,0,0,77,0,5,7,"Non-White",0.3029,0,"Democrat",1,0,1,0,1,1,0,"headline_pro_dem_6","pro_dem",1,0,0,0,3,1
"853","427",1,0,0,23,1,2,4,"White",1.5115,1,"Democrat",1,0,0,1,0,1,0,"headline_pro_rep_2","pro_rep",0,1,0,0,2.25,0
"854","427",1,0,0,23,1,2,4,"White",1.5115,1,"Democrat",1,0,1,1,0,2,0,"headline_pro_dem_3","pro_dem",1,0,0,0,2.25,1
"855","428",1,0,0,70,1,3,4,"Non-White",0.4001,0,"Republican",0,1,0,1,0,2,0,"headline_pro_dem_2","pro_dem",1,0,0,0,3,0
"856","428",1,0,0,70,1,3,4,"Non-White",0.4001,0,"Republican",0,1,1,1,0,2,1,"headline_pro_rep_3","pro_rep",0,1,0,0,3,1
"857","429",0,0,0,62,0,2,1,"White",1.0256,0,"Republican",0,1,0,1,1,1,0,"headline_pro_dem_5","pro_dem",1,0,0,0,2,0
"858","429",0,0,0,62,0,2,1,"White",1.0256,0,"Republican",0,1,1,1,0,1,0,"headline_pro_rep_6","pro_rep",0,1,0,0,2,1
"859","430",1,0,0,63,1,2,4,"White",1.3181,0,"Republican",0,1,0,1,1,3,0,"headline_pro_rep_7","pro_rep",0,1,1,0,3,1
"860","430",1,0,0,63,1,2,4,"White",1.3181,0,"Republican",0,1,1,1,1,2,0,"headline_pro_dem_1","pro_dem",1,0,0,0,3,0
"861","431",1,0,0,58,1,3,4,"White",1.4806,0,"Republican",0,1,0,0,1,2,0,"headline_pro_rep_4","pro_rep",0,1,0,0,2.25,1
"862","431",1,0,0,58,1,3,4,"White",1.4806,0,"Republican",0,1,1,0,1,2,0,"headline_pro_dem_1","pro_dem",1,0,0,0,2.25,0
"863","432",0,0,0,35,1,4,5,"Non-White",0.4815,0,"Democrat",1,0,0,1,0,1,0,"headline_pro_dem_4","pro_dem",1,0,0,1,2,1
"864","432",0,0,0,35,1,4,5,"Non-White",0.4815,0,"Democrat",1,0,1,1,0,1,0,"headline_pro_rep_7","pro_rep",0,1,0,1,2,0
"865","433",1,0,0,70,1,1,4,"White",0.9907,1,"Republican",0,1,0,0,1,3,0,"headline_pro_rep_1","pro_rep",0,1,1,0,2,1
"866","433",1,0,0,70,1,1,4,"White",0.9907,1,"Republican",0,1,1,1,1,1,0,"headline_pro_dem_4","pro_dem",1,0,0,0,2,0
"867","434",1,0,0,25,0,4,3,"White",1.047,1,"Democrat",1,0,0,1,0,2,0,"headline_pro_rep_2","pro_rep",0,1,0,0,3.5,0
"868","434",1,0,0,25,0,4,3,"White",1.047,1,"Democrat",1,0,1,1,0,1,0,"headline_pro_dem_2","pro_dem",1,0,0,0,3.5,1
"869","435",1,1,1,40,1,5,7,"Non-White",0.1574,0,"Democrat",1,0,0,1,0,2,0,"headline_pro_dem_2","pro_dem",1,0,0,1,3.25,1
"870","435",1,1,1,40,1,5,7,"Non-White",0.1574,0,"Democrat",1,0,1,1,0,1,0,"headline_pro_rep_7","pro_rep",0,1,0,1,3.25,0
"871","436",1,1,1,64,1,2,4,"White",1.4257,0,"Republican",0,1,0,0,1,1,1,"headline_pro_rep_9","pro_rep",0,1,0,0,3.25,1
"872","436",1,1,1,64,1,2,4,"White",1.4257,0,"Republican",0,1,1,0,1,1,0,"headline_pro_dem_9","pro_dem",1,0,0,0,3.25,0
"873","437",0,0,0,55,1,5,2,"Non-White",0.2996,0,"Democrat",1,0,0,1,0,2,0,"headline_pro_dem_5","pro_dem",1,0,0,1,3,1
"874","437",0,0,0,55,1,5,2,"Non-White",0.2996,0,"Democrat",1,0,1,0,0,2,0,"headline_pro_rep_7","pro_rep",0,1,0,1,3,0
"875","438",1,0,0,57,1,4,6,"White",0.4783,1,"Republican",0,1,0,1,0,1,1,"headline_pro_rep_5","pro_rep",0,1,0,1,3,1
"876","438",1,1,0,57,1,4,6,"White",0.4783,1,"Republican",0,1,1,0,0,3,0,"headline_pro_dem_3","pro_dem",1,0,1,1,3,0
"877","439",0,0,0,47,0,3,3,"White",0.9834,0,"Democrat",1,0,0,1,0,1,1,"headline_pro_rep_4","pro_rep",0,1,0,0,2.75,0
"878","439",0,0,0,47,0,3,3,"White",0.9834,0,"Democrat",1,0,1,1,0,1,0,"headline_pro_dem_1","pro_dem",1,0,0,0,2.75,1
"879","440",0,0,0,58,0,4,7,"White",1.1388,0,"Republican",0,1,0,1,0,1,0,"headline_pro_rep_7","pro_rep",0,1,0,0,3,1
"880","440",0,0,0,58,0,4,7,"White",1.1388,0,"Republican",0,1,1,1,0,2,0,"headline_pro_dem_9","pro_dem",1,0,0,0,3,0
"881","441",1,1,1,54,1,1,2,"White",2.3575,0,"Republican",0,1,0,0,1,2,1,"headline_pro_dem_9","pro_dem",1,0,0,0,2.5,0
"882","441",1,1,1,54,1,1,2,"White",2.3575,0,"Republican",0,1,1,0,0,3,0,"headline_pro_rep_6","pro_rep",0,1,1,0,2.5,1
"883","442",0,0,0,72,1,2,4,"White",0.6908,1,"Democrat",1,0,0,1,1,1,1,"headline_pro_dem_1","pro_dem",1,0,0,0,4,1
"884","442",0,0,0,72,1,2,4,"White",0.6908,1,"Democrat",1,0,1,0,0,3,0,"headline_pro_rep_4","pro_rep",0,1,1,0,4,0
"885","443",1,0,0,23,1,3,7,"Non-White",1.7064,0,"Democrat",1,0,0,0,1,3,1,"headline_pro_rep_3","pro_rep",0,1,1,0,2,0
"886","443",1,0,0,23,1,3,7,"Non-White",1.7064,0,"Democrat",1,0,1,0,1,3,1,"headline_pro_dem_3","pro_dem",1,0,1,0,2,1
"887","444",0,0,0,67,1,4,6,"Non-White",0.2999,0,"Democrat",1,0,0,1,0,2,1,"headline_pro_rep_4","pro_rep",0,1,0,0,2.25,0
"888","444",0,0,0,67,1,4,6,"Non-White",0.2999,0,"Democrat",1,0,1,0,1,2,0,"headline_pro_dem_5","pro_dem",1,0,0,0,2.25,1
"889","445",0,1,1,39,1,3,3,"Non-White",0.2331,0,"Republican",0,1,0,0,1,3,0,"headline_pro_rep_5","pro_rep",0,1,1,1,1.25,1
"890","445",0,1,1,39,1,3,3,"Non-White",0.2331,0,"Republican",0,1,1,0,1,1,1,"headline_pro_dem_2","pro_dem",1,0,0,1,1.25,0
"891","446",1,0,0,81,0,2,4,"White",1.2584,0,"Democrat",1,0,0,0,0,2,1,"headline_pro_dem_9","pro_dem",1,0,0,0,3,1
"892","446",1,0,0,81,0,2,4,"White",1.2584,0,"Democrat",1,0,1,0,1,2,0,"headline_pro_rep_8","pro_rep",0,1,0,0,3,0
"893","447",1,0,0,41,1,5,7,"White",1.6068,0,"Republican",0,1,0,1,0,2,1,"headline_pro_dem_6","pro_dem",1,0,0,0,3.5,0
"894","447",1,0,0,41,1,5,7,"White",1.6068,0,"Republican",0,1,1,1,0,2,1,"headline_pro_rep_4","pro_rep",0,1,0,0,3.5,1
"895","448",1,0,1,63,1,5,7,"White",1.2166,0,"Democrat",1,0,0,0,1,1,0,"headline_pro_dem_1","pro_dem",1,0,0,0,3.25,1
"896","448",1,0,0,63,1,5,7,"White",1.2166,0,"Democrat",1,0,1,0,0,1,0,"headline_pro_rep_9","pro_rep",0,1,0,0,3.25,0
"897","449",0,0,0,57,0,4,5,"White",1.0185,0,"Republican",0,1,0,0,1,1,0,"headline_pro_rep_8","pro_rep",0,1,0,0,2,1
"898","449",0,0,0,57,0,4,5,"White",1.0185,0,"Republican",0,1,1,0,1,1,0,"headline_pro_dem_1","pro_dem",1,0,0,0,2,0
"899","450",1,1,1,41,0,1,3,"Non-White",0.8053,0,"Democrat",1,0,0,1,0,1,0,"headline_pro_rep_8","pro_rep",0,1,0,1,2.5,0
"900","450",1,1,1,41,0,1,3,"Non-White",0.8053,0,"Democrat",1,0,1,1,1,1,1,"headline_pro_dem_9","pro_dem",1,0,0,1,2.5,1
"901","451",1,0,0,58,1,4,7,"Non-White",0.3869,0,"Democrat",1,0,0,0,1,1,0,"headline_pro_dem_4","pro_dem",1,0,0,0,2.25,1
"902","451",1,0,0,58,1,4,7,"Non-White",0.3869,0,"Democrat",1,0,1,0,1,1,0,"headline_pro_rep_3","pro_rep",0,1,0,0,2.25,0
"903","452",1,0,0,41,0,4,6,"White",0.6971,1,"Republican",0,1,0,0,1,2,0,"headline_pro_rep_5","pro_rep",0,1,0,0,3.5,1
"904","452",1,0,0,41,0,4,6,"White",0.6971,1,"Republican",0,1,1,0,1,2,0,"headline_pro_dem_9","pro_dem",1,0,0,0,3.5,0
"905","453",1,0,1,77,1,3,3,"White",1.0505,0,"Republican",0,1,0,0,1,3,0,"headline_pro_rep_1","pro_rep",0,1,1,0,2.25,1
"906","453",1,0,1,77,1,3,3,"White",1.0505,0,"Republican",0,1,1,1,0,1,0,"headline_pro_dem_1","pro_dem",1,0,0,0,2.25,0
"907","454",1,0,0,69,1,2,2,"White",1.2709,0,"Republican",0,1,0,0,1,2,0,"headline_pro_rep_1","pro_rep",0,1,0,0,4,1
"908","454",1,0,0,69,1,2,2,"White",1.2709,0,"Republican",0,1,1,0,1,4,0,"headline_pro_dem_8","pro_dem",1,0,1,0,4,0
"909","455",0,0,0,70,0,4,4,"White",0.9194,0,"Republican",0,1,0,0,1,1,0,"headline_pro_rep_7","pro_rep",0,1,0,0,3.25,1
"910","455",0,0,0,70,0,4,4,"White",0.9194,0,"Republican",0,1,1,0,1,1,0,"headline_pro_dem_4","pro_dem",1,0,0,0,3.25,0
"911","456",0,0,0,78,1,4,6,"Non-White",0.2415,0,"Republican",0,1,0,1,1,2,1,"headline_pro_dem_2","pro_dem",1,0,0,0,2,0
"912","456",0,0,0,78,1,4,6,"Non-White",0.2415,0,"Republican",0,1,1,1,1,1,1,"headline_pro_rep_5","pro_rep",0,1,0,0,2,1
"913","457",0,0,1,49,0,2,5,"Non-White",0.242,0,"Republican",0,1,0,0,1,2,0,"headline_pro_rep_3","pro_rep",0,1,0,0,3,1
"914","457",0,0,1,49,0,2,5,"Non-White",0.242,0,"Republican",0,1,1,1,0,2,0,"headline_pro_dem_8","pro_dem",1,0,0,0,3,0
"915","458",0,0,0,53,0,5,7,"White",1.1209,0,"Democrat",1,0,0,1,0,1,1,"headline_pro_dem_8","pro_dem",1,0,0,0,3.75,1
"916","458",0,0,0,53,0,5,7,"White",1.1209,0,"Democrat",1,0,1,1,0,1,0,"headline_pro_rep_8","pro_rep",0,1,0,0,3.75,0
"917","459",1,0,0,62,1,2,1,"White",1.3485,0,"Democrat",1,0,0,1,0,1,1,"headline_pro_rep_3","pro_rep",0,1,0,0,2.25,0
"918","459",1,0,0,62,1,2,1,"White",1.3485,0,"Democrat",1,0,1,1,1,1,1,"headline_pro_dem_3","pro_dem",1,0,0,0,2.25,1
"919","460",1,1,1,77,0,1,3,"White",1.6825,0,"Republican",0,1,0,0,1,2,0,"headline_pro_rep_6","pro_rep",0,1,0,0,3,1
"920","460",1,1,1,77,0,1,3,"White",1.6825,0,"Republican",0,1,1,0,1,1,0,"headline_pro_dem_1","pro_dem",1,0,0,0,3,0
"921","461",1,0,0,75,1,3,6,"Non-White",0.4038,0,"Democrat",1,0,0,1,0,1,0,"headline_pro_rep_6","pro_rep",0,1,0,0,2.75,0
"922","461",1,0,0,75,1,3,6,"Non-White",0.4038,0,"Democrat",1,0,1,1,0,1,0,"headline_pro_dem_9","pro_dem",1,0,0,0,2.75,1
"923","462",1,1,1,30,1,3,6,"Non-White",1.0005,0,"Republican",0,1,0,1,0,1,0,"headline_pro_dem_6","pro_dem",1,0,0,1,3.25,0
"924","462",1,1,1,30,1,3,6,"Non-White",1.0005,0,"Republican",0,1,1,1,0,1,0,"headline_pro_rep_1","pro_rep",0,1,0,1,3.25,1
"925","463",1,0,0,82,1,2,4,"Non-White",0.4924,0,"Democrat",1,0,0,0,0,3,0,"headline_pro_dem_2","pro_dem",1,0,1,0,1,1
"926","463",1,0,0,82,1,2,4,"Non-White",0.4924,0,"Democrat",1,0,1,0,0,3,0,"headline_pro_rep_6","pro_rep",0,1,1,0,1,0
"927","464",0,0,0,73,1,2,7,"White",1.6412,0,"Republican",0,1,0,1,0,1,0,"headline_pro_dem_2","pro_dem",1,0,0,0,3.25,0
"928","464",0,0,0,73,1,2,7,"White",1.6412,0,"Republican",0,1,1,1,0,2,0,"headline_pro_rep_1","pro_rep",0,1,0,0,3.25,1
"929","465",0,0,0,82,0,3,5,"Non-White",0.4408,0,"Democrat",1,0,0,1,1,2,1,"headline_pro_rep_7","pro_rep",0,1,0,0,2.75,0
"930","465",0,0,0,82,0,3,5,"Non-White",0.4408,0,"Democrat",1,0,1,0,1,1,1,"headline_pro_dem_6","pro_dem",1,0,0,0,2.75,1
"931","466",1,1,0,75,1,2,3,"White",1.2008,0,"Republican",0,1,0,1,0,2,0,"headline_pro_dem_4","pro_dem",1,0,0,0,2,0
"932","466",1,1,0,75,1,2,3,"White",1.2008,0,"Republican",0,1,1,1,0,2,0,"headline_pro_rep_3","pro_rep",0,1,0,0,2,1
