id,accuracy_order,social_media_post_removed,social_media_post_flagged,age,gender,education,household_income,race,weight,hispanic,party_id,party_id_dem,party_id_rep,headline_order,remove,censorship,accuracy,harm,headline,headline_orientation,headline_pro_dem,headline_pro_rep,accuracy_binary,social_media_most_common_newsformat,political_interest,aligned
360,1,0,0,63,0,2,7,White,1.4055,0,Republican,0,1,0,0,1,3,0,headline_pro_dem_9,pro_dem,1,0,1,0,4,0
360,1,0,0,63,0,2,7,White,1.4055,0,Republican,0,1,1,0,1,3,0,headline_pro_rep_5,pro_rep,0,1,1,0,4,1
361,1,NA,NA,83,1,3,1,White,1.0326,0,Democrat,1,0,0,1,0,2,1,headline_pro_dem_6,pro_dem,1,0,0,0,3,1
361,1,NA,NA,83,1,3,1,White,1.0326,0,Democrat,1,0,1,0,0,2,1,headline_pro_rep_7,pro_rep,0,1,0,0,3,0
362,0,NA,NA,21,0,3,2,Non-White,1.1917,0,Democrat,1,0,0,1,1,3,0,headline_pro_dem_6,pro_dem,1,0,1,0,2.75,1
362,0,NA,NA,21,0,3,2,Non-White,1.1917,0,Democrat,1,0,1,0,0,3,1,headline_pro_rep_5,pro_rep,0,1,1,0,2.75,0
363,0,NA,NA,87,0,4,7,White,0.9974,0,Republican,0,1,0,1,1,3,0,headline_pro_dem_9,pro_dem,1,0,1,0,3,0
363,0,NA,NA,87,0,4,7,White,0.9974,0,Republican,0,1,1,1,0,2,1,headline_pro_rep_3,pro_rep,0,1,0,0,3,1
364,1,0,1,36,0,5,5,White,0.6517,1,Democrat,1,0,0,1,0,1,0,headline_pro_dem_1,pro_dem,1,0,0,1,3.5,1
364,1,0,1,36,0,5,5,White,0.6517,1,Democrat,1,0,1,1,0,1,0,headline_pro_rep_9,pro_rep,0,1,0,1,3.5,0
365,1,0,0,46,1,3,3,Non-White,0.5025,0,Democrat,1,0,0,0,0,1,1,headline_pro_dem_1,pro_dem,1,0,0,1,2.5,1
365,1,0,0,46,1,3,3,Non-White,0.5025,0,Democrat,1,0,1,0,0,1,1,headline_pro_rep_3,pro_rep,0,1,0,1,2.5,0
366,0,NA,NA,69,1,2,5,White,1.4679,0,Republican,0,1,0,0,1,3,0,headline_pro_rep_7,pro_rep,0,1,1,0,3.75,1
366,0,NA,NA,69,1,2,5,White,1.4679,0,Republican,0,1,1,1,1,2,0,headline_pro_dem_1,pro_dem,1,0,0,0,3.75,0
367,1,0,0,40,1,5,7,White,1.589,0,Republican,0,1,0,0,1,1,0,headline_pro_dem_4,pro_dem,1,0,0,0,2.5,0
367,1,0,0,40,1,5,7,White,1.589,0,Republican,0,1,1,0,1,1,0,headline_pro_rep_5,pro_rep,0,1,0,0,2.5,1
368,0,0,0,50,1,2,2,Non-White,0.6039,0,Democrat,1,0,0,1,0,2,1,headline_pro_dem_9,pro_dem,1,0,0,0,2.5,1
368,0,0,0,50,1,2,2,Non-White,0.6039,0,Democrat,1,0,1,0,0,3,0,headline_pro_rep_2,pro_rep,0,1,1,0,2.5,0
369,0,NA,NA,73,1,4,6,Non-White,0.2999,0,Republican,0,1,0,1,0,1,0,headline_pro_rep_3,pro_rep,0,1,0,0,2.5,1
369,0,NA,NA,73,1,4,6,Non-White,0.2999,0,Republican,0,1,1,1,0,1,0,headline_pro_dem_6,pro_dem,1,0,0,0,2.5,0
370,1,0,0,54,0,4,6,White,1.0677,0,Democrat,1,0,0,1,1,1,1,headline_pro_rep_1,pro_rep,0,1,0,0,2.75,0
370,1,0,0,54,0,4,6,White,1.0677,0,Democrat,1,0,1,1,1,1,1,headline_pro_dem_1,pro_dem,1,0,0,0,2.75,1
371,0,NA,NA,43,0,3,4,White,1.1258,1,Democrat,1,0,0,0,1,2,0,headline_pro_dem_2,pro_dem,1,0,0,0,2,1
371,0,NA,NA,43,0,3,4,White,1.1258,1,Democrat,1,0,1,0,1,NA,0,headline_pro_rep_7,pro_rep,0,1,NA,0,2,0
372,0,NA,0,42,1,2,4,Non-White,0.949,0,Democrat,1,0,0,1,0,2,0,headline_pro_dem_7,pro_dem,1,0,0,0,3.25,1
372,0,NA,0,42,1,2,4,Non-White,0.949,0,Democrat,1,0,1,1,0,1,1,headline_pro_rep_8,pro_rep,0,1,0,0,3.25,0
373,1,0,0,60,0,2,1,White,1.1056,0,Democrat,1,0,0,1,0,1,1,headline_pro_rep_4,pro_rep,0,1,0,0,3,0
373,1,0,0,60,0,2,1,White,1.1056,0,Democrat,1,0,1,1,0,2,0,headline_pro_dem_3,pro_dem,1,0,0,0,3,1
374,1,NA,NA,50,1,3,6,White,1.5983,0,Democrat,1,0,0,NA,NA,NA,NA,headline_pro_rep_6,pro_rep,0,1,NA,NA,NA,0
374,1,NA,NA,50,1,3,6,White,1.5983,0,Democrat,1,0,1,NA,NA,NA,NA,headline_pro_dem_6,pro_dem,1,0,NA,NA,NA,1
375,1,0,0,47,0,5,7,White,1.226,0,Republican,0,1,0,0,1,1,0,headline_pro_rep_9,pro_rep,0,1,0,0,2.75,1
375,1,0,0,47,0,5,7,White,1.226,0,Republican,0,1,1,0,1,1,0,headline_pro_dem_4,pro_dem,1,0,0,0,2.75,0
376,1,0,0,59,1,2,4,Non-White,0.6774,0,Democrat,1,0,0,1,0,2,1,headline_pro_dem_6,pro_dem,1,0,0,0,2.75,1
376,1,0,0,59,1,2,4,Non-White,0.6774,0,Democrat,1,0,1,1,0,2,1,headline_pro_rep_1,pro_rep,0,1,0,0,2.75,0
377,0,NA,NA,81,1,1,2,White,1.8739,0,Republican,0,1,0,1,0,3,1,headline_pro_dem_8,pro_dem,1,0,1,0,3,0
377,0,NA,NA,81,1,1,2,White,1.8739,0,Republican,0,1,1,1,0,2,0,headline_pro_rep_4,pro_rep,0,1,0,0,3,1
378,0,0,1,62,1,2,4,Non-White,0.4956,0,Democrat,1,0,0,1,0,1,1,headline_pro_rep_2,pro_rep,0,1,0,0,2.25,0
378,0,0,1,62,1,2,4,Non-White,0.4956,0,Democrat,1,0,1,1,0,1,1,headline_pro_dem_7,pro_dem,1,0,0,0,2.25,1
379,0,0,0,75,1,2,4,White,1.4052,0,Democrat,1,0,0,1,0,1,1,headline_pro_rep_5,pro_rep,0,1,0,0,3.75,0
379,0,0,0,75,1,2,4,White,1.4052,0,Democrat,1,0,1,0,0,4,0,headline_pro_dem_5,pro_dem,1,0,1,0,3.75,1
380,1,0,0,44,1,4,6,White,1.406,0,Democrat,1,0,0,1,0,2,0,headline_pro_dem_7,pro_dem,1,0,0,0,2,1
380,1,0,0,44,1,4,6,White,1.406,0,Democrat,1,0,1,1,0,2,0,headline_pro_rep_4,pro_rep,0,1,0,0,2,0
381,0,NA,NA,64,0,3,5,White,0.9779,0,Republican,0,1,0,1,0,1,1,headline_pro_dem_7,pro_dem,1,0,0,0,3,0
381,0,NA,NA,64,0,3,5,White,0.9779,0,Republican,0,1,1,1,0,1,1,headline_pro_rep_7,pro_rep,0,1,0,0,3,1
382,1,0,0,59,0,4,6,White,1.0677,0,Republican,0,1,0,1,0,2,1,headline_pro_dem_9,pro_dem,1,0,0,0,1.25,0
382,1,0,0,59,0,4,6,White,1.0677,0,Republican,0,1,1,1,0,2,1,headline_pro_rep_1,pro_rep,0,1,0,0,1.25,1
383,1,1,0,56,1,3,6,Non-White,0.5135,0,Democrat,1,0,0,0,1,1,0,headline_pro_rep_7,pro_rep,0,1,0,0,2.5,0
383,1,1,0,56,1,3,6,Non-White,0.5135,0,Democrat,1,0,1,0,1,1,0,headline_pro_dem_5,pro_dem,1,0,0,0,2.5,1
384,0,0,0,45,0,4,7,White,1.1209,0,Republican,0,1,0,0,1,1,0,headline_pro_dem_2,pro_dem,1,0,0,0,3.75,0
384,0,0,0,45,0,4,7,White,1.1209,0,Republican,0,1,1,0,1,1,0,headline_pro_rep_7,pro_rep,0,1,0,0,3.75,1
385,0,0,0,53,1,2,5,White,1.9596,0,Republican,0,1,0,0,1,3,0,headline_pro_rep_1,pro_rep,0,1,1,0,3,1
385,0,0,0,53,1,2,5,White,1.9596,0,Republican,0,1,1,0,1,3,0,headline_pro_dem_8,pro_dem,1,0,1,0,3,0
386,0,NA,NA,31,0,3,7,White,1.793,0,Republican,0,1,0,0,1,1,0,headline_pro_rep_9,pro_rep,0,1,0,0,2.5,1
386,0,NA,NA,31,0,3,7,White,1.793,0,Republican,0,1,1,0,1,1,0,headline_pro_dem_9,pro_dem,1,0,0,0,2.5,0
387,0,0,0,67,1,2,6,Non-White,0.4936,0,Democrat,1,0,0,1,0,1,1,headline_pro_rep_9,pro_rep,0,1,0,0,2.75,0
387,0,0,0,67,1,2,6,Non-White,0.4936,0,Democrat,1,0,1,0,0,2,0,headline_pro_dem_4,pro_dem,1,0,0,0,2.75,1
388,0,0,0,61,0,4,6,Non-White,0.2438,0,Democrat,1,0,0,1,1,1,1,headline_pro_dem_9,pro_dem,1,0,0,0,3.75,1
388,0,0,0,61,0,4,6,Non-White,0.2438,0,Democrat,1,0,1,1,1,1,1,headline_pro_rep_8,pro_rep,0,1,0,0,3.75,0
389,1,NA,NA,59,1,2,4,White,1.7938,0,Democrat,1,0,0,1,0,1,1,headline_pro_rep_8,pro_rep,0,1,0,0,2.75,0
389,1,NA,NA,59,1,2,4,White,1.7938,0,Democrat,1,0,1,1,0,2,0,headline_pro_dem_8,pro_dem,1,0,0,0,2.75,1
390,1,NA,NA,34,0,5,7,White,1.4251,0,Republican,0,1,0,0,1,2,0,headline_pro_rep_7,pro_rep,0,1,0,0,2,1
390,1,NA,NA,34,0,5,7,White,1.4251,0,Republican,0,1,1,0,1,3,0,headline_pro_dem_3,pro_dem,1,0,1,0,2,0
391,0,0,0,42,0,4,5,White,1.2806,0,Republican,0,1,0,0,1,2,0,headline_pro_rep_2,pro_rep,0,1,0,0,3,1
391,0,0,0,42,0,4,5,White,1.2806,0,Republican,0,1,1,0,1,3,0,headline_pro_dem_6,pro_dem,1,0,1,0,3,0
392,0,0,0,37,0,3,3,Non-White,0.6647,0,Democrat,1,0,0,1,0,1,1,headline_pro_rep_8,pro_rep,0,1,0,1,2.5,0
392,0,0,0,37,0,3,3,Non-White,0.6647,0,Democrat,1,0,1,0,1,3,0,headline_pro_dem_1,pro_dem,1,0,1,1,2.5,1
393,0,0,0,49,0,2,5,White,1.4793,0,Republican,0,1,0,0,1,2,0,headline_pro_rep_7,pro_rep,0,1,0,0,2.25,1
393,0,0,0,49,0,2,5,White,1.4793,0,Republican,0,1,1,0,1,1,0,headline_pro_dem_3,pro_dem,1,0,0,0,2.25,0
394,1,0,0,77,0,4,7,White,1.0738,0,Republican,0,1,0,0,0,1,0,headline_pro_dem_2,pro_dem,1,0,0,0,2.75,0
394,1,0,0,77,0,4,7,White,1.0738,0,Republican,0,1,1,0,0,3,0,headline_pro_rep_3,pro_rep,0,1,1,0,2.75,1
395,0,NA,NA,79,1,4,6,Non-White,0.1291,0,Republican,0,1,0,1,0,1,0,headline_pro_dem_1,pro_dem,1,0,0,0,3,0
395,0,NA,NA,79,1,4,6,Non-White,0.1291,0,Republican,0,1,1,0,0,3,0,headline_pro_rep_1,pro_rep,0,1,1,0,3,1
396,1,1,1,29,1,5,3,Non-White,0.2977,0,Republican,0,1,0,0,1,4,0,headline_pro_rep_2,pro_rep,0,1,1,0,2.5,1
396,1,1,1,29,1,5,3,Non-White,0.2977,0,Republican,0,1,1,0,1,2,0,headline_pro_dem_7,pro_dem,1,0,0,0,2.5,0
397,0,0,NA,73,1,3,4,Non-White,0.3722,0,Democrat,1,0,0,1,0,4,1,headline_pro_dem_7,pro_dem,1,0,1,0,2.75,1
397,0,0,NA,73,1,3,4,Non-White,0.3722,0,Democrat,1,0,1,1,0,1,1,headline_pro_rep_4,pro_rep,0,1,0,0,2.75,0
398,1,0,0,73,1,2,3,Non-White,0.4465,0,Democrat,1,0,0,NA,NA,NA,NA,headline_pro_dem_2,pro_dem,1,0,NA,0,3.5,1
398,1,0,0,73,1,2,3,Non-White,0.4465,0,Democrat,1,0,1,NA,NA,NA,NA,headline_pro_rep_3,pro_rep,0,1,NA,0,3.5,0
399,0,0,0,81,1,2,3,Non-White,0.8634,0,Republican,0,1,0,1,0,1,1,headline_pro_rep_2,pro_rep,0,1,0,0,3,1
399,0,0,0,81,1,2,3,Non-White,0.8634,0,Republican,0,1,1,1,0,1,1,headline_pro_dem_2,pro_dem,1,0,0,0,3,0
400,0,0,0,49,0,3,4,White,1.0794,0,Republican,0,1,0,0,1,1,0,headline_pro_dem_1,pro_dem,1,0,0,0,2.75,0
400,0,0,0,49,0,3,4,White,1.0794,0,Republican,0,1,1,0,1,2,0,headline_pro_rep_2,pro_rep,0,1,0,0,2.75,1
401,1,0,0,66,1,3,6,Non-White,0.4011,0,Democrat,1,0,0,1,0,1,1,headline_pro_rep_3,pro_rep,0,1,0,0,1,0
401,1,0,0,66,1,3,6,Non-White,0.4011,0,Democrat,1,0,1,0,0,1,1,headline_pro_dem_3,pro_dem,1,0,0,0,1,1
402,0,0,0,42,0,4,7,White,1.4318,0,Republican,0,1,0,0,1,2,0,headline_pro_dem_7,pro_dem,1,0,0,0,3.25,0
402,0,0,0,42,0,4,7,White,1.4318,0,Republican,0,1,1,0,1,2,0,headline_pro_rep_7,pro_rep,0,1,0,0,3.25,1
403,0,0,0,20,1,3,6,Non-White,0.5956,0,Democrat,1,0,0,1,0,1,0,headline_pro_rep_9,pro_rep,0,1,0,0,3,0
403,0,0,0,20,1,3,6,Non-White,0.5956,0,Democrat,1,0,1,0,0,2,0,headline_pro_dem_9,pro_dem,1,0,0,0,3,1
404,1,1,1,40,1,3,3,Non-White,0.6992,0,Republican,0,1,0,1,0,2,0,headline_pro_dem_1,pro_dem,1,0,0,1,2.75,0
404,1,1,1,40,1,3,3,Non-White,0.6992,0,Republican,0,1,1,1,0,1,0,headline_pro_rep_2,pro_rep,0,1,0,1,2.75,1
405,1,0,0,55,0,3,7,Non-White,0.5235,0,Democrat,1,0,0,1,1,2,1,headline_pro_dem_3,pro_dem,1,0,0,0,2.75,1
405,1,0,0,55,0,3,7,Non-White,0.5235,0,Democrat,1,0,1,1,0,1,1,headline_pro_rep_6,pro_rep,0,1,0,0,2.75,0
406,0,0,0,50,1,2,1,Non-White,0.6039,0,Democrat,1,0,0,0,1,4,1,headline_pro_rep_2,pro_rep,0,1,1,0,NA,0
406,0,0,0,50,1,2,1,Non-White,0.6039,0,Democrat,1,0,1,1,1,4,1,headline_pro_dem_5,pro_dem,1,0,1,0,NA,1
407,1,NA,NA,81,1,3,4,Non-White,0.2016,0,Democrat,1,0,0,1,0,1,1,headline_pro_rep_8,pro_rep,0,1,0,0,4,0
407,1,NA,NA,81,1,3,4,Non-White,0.2016,0,Democrat,1,0,1,1,0,2,1,headline_pro_dem_2,pro_dem,1,0,0,0,4,1
408,1,0,0,57,1,5,7,Non-White,0.3816,0,Democrat,1,0,0,1,0,2,1,headline_pro_dem_4,pro_dem,1,0,0,0,3.25,1
408,1,0,0,57,1,5,7,Non-White,0.3816,0,Democrat,1,0,1,1,0,2,1,headline_pro_rep_5,pro_rep,0,1,0,0,3.25,0
409,0,0,0,28,1,4,4,White,0.7799,1,Democrat,1,0,0,1,0,1,0,headline_pro_dem_5,pro_dem,1,0,0,1,2.75,1
409,0,0,0,28,1,4,4,White,0.7799,1,Democrat,1,0,1,1,0,1,0,headline_pro_rep_1,pro_rep,0,1,0,1,2.75,0
410,1,0,0,68,1,3,2,Non-White,0.3566,0,Democrat,1,0,0,1,1,1,1,headline_pro_dem_4,pro_dem,1,0,0,0,2.5,1
410,1,0,0,68,1,3,2,Non-White,0.3566,0,Democrat,1,0,1,1,1,1,1,headline_pro_rep_7,pro_rep,0,1,0,0,2.5,0
411,1,NA,NA,60,0,3,3,Non-White,0.3882,0,Democrat,1,0,0,0,0,3,1,headline_pro_rep_1,pro_rep,0,1,1,0,2.5,0
411,1,NA,NA,60,0,3,3,Non-White,0.3882,0,Democrat,1,0,1,0,0,4,1,headline_pro_dem_2,pro_dem,1,0,1,0,2.5,1
412,0,1,1,73,0,2,4,Non-White,0.2184,0,Democrat,1,0,0,0,1,2,0,headline_pro_dem_5,pro_dem,1,0,0,1,3,1
412,0,1,1,73,0,2,4,Non-White,0.2184,0,Democrat,1,0,1,0,0,2,0,headline_pro_rep_1,pro_rep,0,1,0,1,3,0
413,1,0,0,66,1,5,7,White,1.1248,0,Democrat,1,0,0,0,1,1,0,headline_pro_rep_8,pro_rep,0,1,0,0,3.5,0
413,1,0,0,66,1,5,7,White,1.1248,0,Democrat,1,0,1,0,1,1,0,headline_pro_dem_6,pro_dem,1,0,0,0,3.5,1
414,1,0,0,27,0,4,5,Non-White,0.9586,0,Democrat,1,0,0,1,0,1,1,headline_pro_dem_4,pro_dem,1,0,0,1,3.25,1
414,1,0,0,27,0,4,5,Non-White,0.9586,0,Democrat,1,0,1,0,1,3,0,headline_pro_rep_2,pro_rep,0,1,1,1,3.25,0
415,0,0,0,56,1,2,6,White,1.967,0,Republican,0,1,0,0,1,3,0,headline_pro_rep_2,pro_rep,0,1,1,0,3.25,1
415,0,0,0,56,1,2,6,White,1.967,0,Republican,0,1,1,1,0,1,0,headline_pro_dem_7,pro_dem,1,0,0,0,3.25,0
416,0,0,1,62,1,5,7,Non-White,0.2773,0,Democrat,1,0,0,0,1,2,0,headline_pro_rep_7,pro_rep,0,1,0,0,3,0
416,0,0,1,62,1,5,7,Non-White,0.2773,0,Democrat,1,0,1,0,0,2,0,headline_pro_dem_9,pro_dem,1,0,0,0,3,1
417,1,0,0,66,1,3,6,Non-White,0.7756,0,Republican,0,1,0,1,1,1,1,headline_pro_rep_1,pro_rep,0,1,0,0,2.5,1
417,1,0,0,66,1,3,6,Non-White,0.7756,0,Republican,0,1,1,NA,NA,3,1,headline_pro_dem_4,pro_dem,1,0,1,0,2.5,0
418,1,0,0,67,1,2,6,White,1.4295,0,Democrat,1,0,0,1,1,3,1,headline_pro_dem_7,pro_dem,1,0,1,1,3,1
418,1,0,0,67,1,2,6,White,1.4295,0,Democrat,1,0,1,1,1,4,0,headline_pro_rep_4,pro_rep,0,1,1,1,3,0
419,0,1,1,52,1,2,3,White,1.6265,0,Republican,0,1,0,0,1,1,0,headline_pro_dem_1,pro_dem,1,0,0,0,1.5,0
419,0,1,1,52,1,2,3,White,1.6265,0,Republican,0,1,1,0,1,1,0,headline_pro_rep_6,pro_rep,0,1,0,0,1.5,1
420,0,0,NA,75,0,5,7,White,0.9927,0,Republican,0,1,0,0,1,3,0,headline_pro_rep_6,pro_rep,0,1,1,0,2,1
420,0,0,NA,75,0,5,7,White,0.9927,0,Republican,0,1,1,0,1,3,0,headline_pro_dem_9,pro_dem,1,0,1,0,2,0
421,0,NA,NA,64,1,2,3,White,1.2929,0,Democrat,1,0,0,1,0,1,1,headline_pro_rep_8,pro_rep,0,1,0,0,3.5,0
421,0,NA,NA,64,1,2,3,White,1.2929,0,Democrat,1,0,1,0,0,3,0,headline_pro_dem_2,pro_dem,1,0,1,0,3.5,1
422,1,1,0,67,1,2,6,White,1.307,0,Republican,0,1,0,0,1,1,0,headline_pro_dem_7,pro_dem,1,0,0,0,2.75,0
422,1,1,0,67,1,2,6,White,1.307,0,Republican,0,1,1,0,1,3,0,headline_pro_rep_6,pro_rep,0,1,1,0,2.75,1
423,0,0,NA,56,0,2,4,White,0.8537,1,Republican,0,1,0,0,0,4,0,headline_pro_rep_8,pro_rep,0,1,1,0,4,1
423,0,0,NA,56,0,2,4,White,0.8537,1,Republican,0,1,1,0,0,1,0,headline_pro_dem_1,pro_dem,1,0,0,0,4,0
424,1,0,0,52,0,5,7,Non-White,0.3435,0,Democrat,1,0,0,1,0,1,0,headline_pro_rep_8,pro_rep,0,1,0,0,2.75,0
424,1,0,0,52,0,5,7,Non-White,0.3435,0,Democrat,1,0,1,1,0,1,0,headline_pro_dem_3,pro_dem,1,0,0,0,2.75,1
425,0,0,0,37,0,4,5,White,1.2806,0,Republican,0,1,0,0,1,1,0,headline_pro_rep_6,pro_rep,0,1,0,0,3,1
425,0,0,0,37,0,4,5,White,1.2806,0,Republican,0,1,1,0,1,1,0,headline_pro_dem_5,pro_dem,1,0,0,0,3,0
426,0,0,0,77,0,5,7,Non-White,0.3029,0,Democrat,1,0,0,0,1,1,0,headline_pro_rep_3,pro_rep,0,1,0,0,3,0
426,0,0,0,77,0,5,7,Non-White,0.3029,0,Democrat,1,0,1,0,1,1,0,headline_pro_dem_6,pro_dem,1,0,0,0,3,1
427,1,NA,NA,23,1,2,4,White,1.5115,1,Democrat,1,0,0,1,0,1,0,headline_pro_rep_2,pro_rep,0,1,0,0,2.25,0
427,1,NA,NA,23,1,2,4,White,1.5115,1,Democrat,1,0,1,1,0,2,0,headline_pro_dem_3,pro_dem,1,0,0,0,2.25,1
428,1,NA,NA,70,1,3,4,Non-White,0.4001,0,Republican,0,1,0,1,0,2,0,headline_pro_dem_2,pro_dem,1,0,0,0,3,0
428,1,NA,NA,70,1,3,4,Non-White,0.4001,0,Republican,0,1,1,1,0,2,1,headline_pro_rep_3,pro_rep,0,1,0,0,3,1
429,0,NA,NA,62,0,2,1,White,1.0256,0,Republican,0,1,0,1,0,1,0,headline_pro_dem_5,pro_dem,1,0,0,0,2,0
429,0,NA,NA,62,0,2,1,White,1.0256,0,Republican,0,1,1,1,0,1,0,headline_pro_rep_6,pro_rep,0,1,0,0,2,1
430,1,0,0,63,1,2,4,White,1.3181,0,Republican,0,1,0,1,1,3,0,headline_pro_rep_7,pro_rep,0,1,1,0,3,1
430,1,0,0,63,1,2,4,White,1.3181,0,Republican,0,1,1,1,1,2,0,headline_pro_dem_1,pro_dem,1,0,0,0,3,0
431,1,0,0,58,1,3,4,White,1.4806,0,Republican,0,1,0,0,1,2,0,headline_pro_rep_4,pro_rep,0,1,0,0,2.25,1
431,1,0,0,58,1,3,4,White,1.4806,0,Republican,0,1,1,0,1,2,0,headline_pro_dem_1,pro_dem,1,0,0,0,2.25,0
432,0,0,0,35,1,4,5,Non-White,0.4815,0,Democrat,1,0,0,1,0,1,0,headline_pro_dem_4,pro_dem,1,0,0,1,2,1
432,0,0,0,35,1,4,5,Non-White,0.4815,0,Democrat,1,0,1,1,0,1,0,headline_pro_rep_7,pro_rep,0,1,0,1,2,0
433,1,0,0,70,1,1,4,White,0.9907,1,Republican,0,1,0,0,1,3,0,headline_pro_rep_1,pro_rep,0,1,1,0,2,1
433,1,0,0,70,1,1,4,White,0.9907,1,Republican,0,1,1,1,1,1,0,headline_pro_dem_4,pro_dem,1,0,0,0,2,0
434,1,0,0,25,0,4,3,White,1.047,1,Democrat,1,0,0,1,0,2,0,headline_pro_rep_2,pro_rep,0,1,0,0,3.5,0
434,1,0,0,25,0,4,3,White,1.047,1,Democrat,1,0,1,1,0,1,0,headline_pro_dem_2,pro_dem,1,0,0,0,3.5,1
435,1,1,1,40,1,5,7,Non-White,0.1574,0,Democrat,1,0,0,1,0,2,0,headline_pro_dem_2,pro_dem,1,0,0,1,3.25,1
435,1,1,1,40,1,5,7,Non-White,0.1574,0,Democrat,1,0,1,1,0,1,0,headline_pro_rep_7,pro_rep,0,1,0,1,3.25,0
436,1,1,1,64,1,2,4,White,1.4257,0,Republican,0,1,0,0,1,1,1,headline_pro_rep_9,pro_rep,0,1,0,0,3.25,1
436,1,1,1,64,1,2,4,White,1.4257,0,Republican,0,1,1,0,1,1,0,headline_pro_dem_9,pro_dem,1,0,0,0,3.25,0
437,0,0,0,55,1,5,2,Non-White,0.2996,0,Democrat,1,0,0,1,0,2,0,headline_pro_dem_5,pro_dem,1,0,0,1,3,1
437,0,0,0,55,1,5,2,Non-White,0.2996,0,Democrat,1,0,1,0,0,2,0,headline_pro_rep_7,pro_rep,0,1,0,1,3,0
438,1,NA,NA,57,1,4,6,White,0.4783,1,Republican,0,1,0,1,0,1,1,headline_pro_rep_5,pro_rep,0,1,0,1,3,1
438,1,NA,NA,57,1,4,6,White,0.4783,1,Republican,0,1,1,0,0,3,0,headline_pro_dem_3,pro_dem,1,0,1,1,3,0
439,0,0,0,47,0,3,3,White,0.9834,0,Democrat,1,0,0,1,0,1,1,headline_pro_rep_4,pro_rep,0,1,0,0,2.75,0
439,0,0,0,47,0,3,3,White,0.9834,0,Democrat,1,0,1,1,0,1,0,headline_pro_dem_1,pro_dem,1,0,0,0,2.75,1
440,0,0,0,58,0,4,7,White,1.1388,0,Republican,0,1,0,1,0,1,0,headline_pro_rep_7,pro_rep,0,1,0,0,3,1
440,0,0,0,58,0,4,7,White,1.1388,0,Republican,0,1,1,1,0,2,0,headline_pro_dem_9,pro_dem,1,0,0,0,3,0
441,1,1,1,54,1,1,2,White,2.3575,0,Republican,0,1,0,0,0,2,1,headline_pro_dem_9,pro_dem,1,0,0,0,2.5,0
441,1,1,1,54,1,1,2,White,2.3575,0,Republican,0,1,1,0,0,3,0,headline_pro_rep_6,pro_rep,0,1,1,0,2.5,1
442,0,0,0,72,1,2,4,White,0.6908,1,Democrat,1,0,0,1,1,1,1,headline_pro_dem_1,pro_dem,1,0,0,0,4,1
442,0,0,0,72,1,2,4,White,0.6908,1,Democrat,1,0,1,0,0,3,0,headline_pro_rep_4,pro_rep,0,1,1,0,4,0
443,1,0,0,23,1,3,7,Non-White,1.7064,0,Democrat,1,0,0,0,1,3,1,headline_pro_rep_3,pro_rep,0,1,1,0,2,0
443,1,0,0,23,1,3,7,Non-White,1.7064,0,Democrat,1,0,1,0,1,3,1,headline_pro_dem_3,pro_dem,1,0,1,0,2,1
444,0,NA,NA,67,1,4,6,Non-White,0.2999,0,Democrat,1,0,0,1,0,2,1,headline_pro_rep_4,pro_rep,0,1,0,0,2.25,0
444,0,NA,NA,67,1,4,6,Non-White,0.2999,0,Democrat,1,0,1,0,0,2,0,headline_pro_dem_5,pro_dem,1,0,0,0,2.25,1
445,0,1,1,39,1,3,3,Non-White,0.2331,0,Republican,0,1,0,0,1,3,0,headline_pro_rep_5,pro_rep,0,1,1,1,1.25,1
445,0,1,1,39,1,3,3,Non-White,0.2331,0,Republican,0,1,1,0,1,1,1,headline_pro_dem_2,pro_dem,1,0,0,1,1.25,0
446,1,0,0,81,0,2,4,White,1.2584,0,Democrat,1,0,0,0,0,2,1,headline_pro_dem_9,pro_dem,1,0,0,0,3,1
446,1,0,0,81,0,2,4,White,1.2584,0,Democrat,1,0,1,0,0,2,0,headline_pro_rep_8,pro_rep,0,1,0,0,3,0
447,1,0,0,41,1,5,7,White,1.6068,0,Republican,0,1,0,1,0,2,1,headline_pro_dem_6,pro_dem,1,0,0,0,3.5,0
447,1,0,0,41,1,5,7,White,1.6068,0,Republican,0,1,1,1,0,2,1,headline_pro_rep_4,pro_rep,0,1,0,0,3.5,1
448,1,NA,NA,63,1,5,7,White,1.2166,0,Democrat,1,0,0,0,0,1,0,headline_pro_dem_1,pro_dem,1,0,0,0,3.25,1
448,1,NA,NA,63,1,5,7,White,1.2166,0,Democrat,1,0,1,0,0,1,0,headline_pro_rep_9,pro_rep,0,1,0,0,3.25,0
449,0,0,0,57,0,4,5,White,1.0185,0,Republican,0,1,0,0,1,1,0,headline_pro_rep_8,pro_rep,0,1,0,0,2,1
449,0,0,0,57,0,4,5,White,1.0185,0,Republican,0,1,1,0,1,1,0,headline_pro_dem_1,pro_dem,1,0,0,0,2,0
450,1,1,1,41,0,1,3,Non-White,0.8053,0,Democrat,1,0,0,1,0,1,0,headline_pro_rep_8,pro_rep,0,1,0,1,2.5,0
450,1,1,1,41,0,1,3,Non-White,0.8053,0,Democrat,1,0,1,1,1,1,1,headline_pro_dem_9,pro_dem,1,0,0,1,2.5,1
451,1,0,0,58,1,4,7,Non-White,0.3869,0,Democrat,1,0,0,0,1,1,0,headline_pro_dem_4,pro_dem,1,0,0,0,2.25,1
